filename,Xmin_Ymin_Xmax_Ymax,class,filename_trim,fold,target,pred,conf_0,conf_1,conf_2,conf_3,conf_4,conf_5,conf_6,conf_7,conf_8,conf_9,conf_10,conf_11,conf_12,conf_13,conf_14,pred_0,pred_1
0f7afb8f.jpg,"[1128, 1099, 1623, 1391]",HDMI,,0,0,0,0.99609375,0.0003221929073333334,4.735589027404785e-05,0.00019174814224241524,0.0010839700698852,0.00014391541481017207,0.00012519955635069998,0.0002701580524444424,0.00031721591949459996,0.0002357065677642447,2.6226043701171875e-05,8.234381675717676e-05,7.22706317901207e-05,2.1457672119140625e-05,0.0010982751846313,0,0
0f9305fb.jpg,"[1177, 2090, 1475, 2325]",USB_Type_C,,2,8,8,0.00022134184837337557,0.0002996325492858871,5.424022674560546e-05,0.0030828714370726997,0.00269854068756095,8.723139762876113e-05,0.00013235211372371932,6.681680679321289e-05,0.99267578125,6.511807441711054e-05,1.7702579498291016e-05,6.74128532409668e-05,0.00030294060707091033,0.00011819601058958672,7.280707359313496e-05,8,8
0f96adff.jpg,"[1214, 1428, 2060, 2274]",Lightning_T,,4,11,11,0.00013723969459532596,0.00027114152908322225,5.2809715270996094e-05,0.0009851455688476406,0.0025326013565063,0.002081811428070043,0.0008501112461089837,0.00031062960624690135,0.003159254789352417,0.00017568469047543497,0.0001312792301177666,0.9892578125,2.8073787689208984e-05,4.082918167114258e-05,7.697939872739122e-05,11,11
0f9c6877.jpg,"[1016, 940, 1460, 1864]",USB_Type_A,,0,7,7,0.00021299719810484279,0.0002006590366363,2.5182962417602542e-05,0.00020498037338254998,0.00273942947387695,8.678436279296875e-05,4.4673681259155273e-05,0.995361328125,0.0006573200225829499,0.0001784563064574836,3.9964914321899414e-05,0.00013577938079832656,4.1991472244262695e-05,4.550814628601074e-05,7.328391075129512e-05,7,7
0fc0fe57.jpg,"[1089, 1593, 1935, 2439]",Mini_DisplayPort,,4,5,5,0.00044500827789302423,0.0010686516761779,7.59661197662293e-05,0.00903201103210445,0.004065990447998,0.97314453125,0.00040614604949949296,0.0037280321121215,0.00557827949523925,0.00014472007751460938,0.00045290589332580566,0.00013852119445795,0.00020784139633177694,0.0006110370159149138,0.0009544193744659205,5,5
0fd42b3f.jpg,,Lightning,0fd42b3f_trim.jpg,3,3,3,0.00199699401855465,0.0037732124328613,0.00032746791839590003,0.903076171875,0.0169258117675781,0.0023841857910156,0.00010243058204650157,0.0286750793457031,0.03146171569824215,0.00043824315071104705,0.00012442469596859004,0.0094356536865234,0.00028383731842039996,0.0001079142093658379,0.00078988075256345,3,3
0fe39b99.jpg,,USB_Type_A,0fe39b99_trim.jpg,3,7,7,0.0001905262470245,0.00091361999511715,0.00035482645034785,0.00292873382568355,0.00536870956420895,0.00019186735153197304,0.00014555454254148634,0.98388671875,0.0016398429870605,0.0032222270965576,0.0003437995910644,0.0005841851234436,3.802776336669922e-05,0.00019279122352595333,0.000157266855239826,7,7
0ffe1abd.jpg,,USB_Micro_B,0ffe1abd_trim.jpg,3,4,4,0.01943206787109375,0.0006388425827026001,0.00336790084838865,0.00085806846618645,0.763427734375,0.00021815299987788125,0.0009341239929199,0.0431580543518066,0.0043973922729492,0.0499458312988281,0.0013224184513091915,0.0962238311767578,0.0023698806762694497,0.00356340408325195,0.01032638549804685,4,4
100e667d.jpg,,USB_Mini,100e667d_trim.jpg,1,1,1,0.00278508663177485,0.90771484375,0.0009404122829436849,0.0363180637359619,0.03466653823852535,0.0006225705146789488,0.000895619392395,0.00611913204193115,0.0027544498443603,0.0012307167053222593,0.00137138366699215,0.00046089291572569397,0.0022647380828856997,0.0018328428268432001,0.0001398921012877988,1,1
1020a49b.jpg,"[1325, 2120, 2697, 3234]",RJ_45,,4,6,6,6.869435310359864e-05,0.00012046098709103476,0.00014740228652951212,8.592009544368496e-05,0.00077021121978755,0.0001281797885894338,0.9970703125,0.000679850578308068,0.00016120076179499787,5.4895877838134766e-05,4.801154136657715e-05,0.0006395876407622916,1.4424324035644531e-05,5.483627319335039e-05,9.652972221372715e-05,6,6
102624ac.jpg,,USB_Micro_B,102624ac_trim.jpg,1,4,4,0.0003126263618469,0.0023250579833984,8.255243301387852e-05,0.0025430917739868,0.98583984375,0.0005149841308593,0.00037142634391781854,0.0053548812866210495,0.00081324577331535,0.00065416097640985,0.00029695034027095,0.00016114115715024747,0.0001340806484222373,0.00022915005683896896,0.0003232955932617,4,4
10328971.jpg,"[1061, 2071, 2385, 2447]",USB_Type_A,,2,7,7,0.0002482235431670666,0.00013974308967587285,5.1349401473999023e-05,0.00031387805938718047,0.0004120469093322535,2.3454427719116208e-05,0.00010418891906733906,0.997802734375,0.00029310584068297716,0.00011816620826716973,7.396936416623438e-05,0.00012090802192686386,5.078315734863281e-05,9.387731552122266e-05,3.215670585632324e-05,7,7
1070a982.jpg,,Lightning_T,1070a982_trim.jpg,4,11,11,0.0015095472335815,0.00085353851318355,0.00014767050743099043,0.00127655267715445,0.00428092479705805,0.00063914060592645,0.0011297464370727001,0.0027225017547607,0.002811312675476,0.002236098051071167,0.00036418437957759996,0.980224609375,0.00033074617385861135,0.000617504119873,0.0009147822856902638,11,11
10716564.jpg,,USB_Micro_B,10716564_trim.jpg,2,4,4,0.00013411045074462343,0.00569272041320795,8.916854858398124e-05,0.0012722015380859,0.989013671875,6.35683536529541e-05,0.0002761483192443,0.0004996061325072501,0.00100195407867425,0.00011941790580745,0.00050300359725945,0.0005669593811034499,0.00039711594581603847,0.00011301040649410196,0.00017088651657103476,4,4
10845642.jpg,"[1089, 1593, 1914, 2766]",USB_Micro_B,,1,4,4,0.0030145645141601003,0.0104255676269531,0.0004757642745971,0.01099777221679685,0.908935546875,0.0013604164123535,0.00053310394287105,0.0025930404663085504,0.0025351047515868998,0.01445960998535155,0.01090526580810545,0.00055515766143795,0.0320758819580078,0.00075042247772215,0.0004990100860595001,4,4
1090b9e9.jpg,,USB_Type_A,1090b9e9_trim.jpg,4,7,7,0.0287208557128906,0.001871109008789,0.0009078979492187,0.00672721862792965,0.00538635253906245,0.00033181905746455,0.0018951892852783,0.939208984375,0.0091161727905273,0.00051808357238765,0.00021106004714959998,0.00047859549522394996,0.0006792545318603001,0.0021248459815979,0.0018582344055175502,7,7
109605b9.jpg,,USB_Micro_B_W,109605b9_trim.jpg,2,12,12,0.00024843215942375,0.0006165504455566,3.1441450119018555e-05,0.0006470680236816,0.0055599212646484,0.00043809413909904997,0.00025945901870725,0.00055587291717525,0.0007076263427734,0.00014930963516235194,0.0003365278244018,0.00031101703643790003,0.989990234375,0.0001669228076934,0.00017434358596800001,12,12
10acb87b.jpg,"[1312, 1514, 1798, 1835]",USB_Micro_B,,2,4,4,0.00014162063598631484,0.00439918041229245,5.412101745605469e-05,0.001355767250061,0.989501953125,0.0007394254207610803,0.00022906064987175,0.0005237460136413001,0.00025826692581170003,0.0004329979419708174,0.0004080832004546807,0.0006740987300872,0.0009199678897857291,7.67409801482668e-05,0.00023418664932248477,4,4
10e8d3c4.jpg,"[1089, 1593, 1935, 2439]",USB_Micro_B,,2,4,4,0.00014206767082211935,0.00031226873397825,7.131695747374785e-05,0.0006809234619140499,0.995849609375,0.0001660585403442,0.0001318156719207545,0.0006687641143798501,0.00114643573760985,0.00010997056961054805,7.909536361694336e-05,0.0001854300498962,8.988380432124843e-05,0.00018602609634395001,5.5909156799316406e-05,4,4
10f15d8a.jpg,,USB_Mini,10f15d8a_trim.jpg,1,1,1,0.00140213966369625,0.962158203125,0.00142085552215575,0.0035216808319091498,0.0169525146484375,0.0004887580871582,0.0011641979217529,0.0027136802673339497,0.00558090209960935,0.00094997882843015,0.0011743307113647,0.0005784630775451,0.0005334615707397,0.0011146068572998,0.0002422928810119,1,1
10f40939.jpg,"[1199, 1193, 2045, 2039]",USB_Type_A,,3,7,7,0.0004434585571289,0.00035285949707029217,0.00036227703094478204,0.00013154745101925,0.0019644498825073,0.0002146959304809,0.00010010600090023535,0.994384765625,0.0002114772796630383,0.0005733966827392,2.491474151611328e-05,8.907914161677871e-05,5.9306621551509376e-05,0.00044336915016173536,0.00061500072479245,7,7
10f6b6ad.jpg,"[1625, 1463, 2181, 1895]",USB_Micro_B,,1,4,4,0.0004124045372009,0.001028299331665,8.46385955810088e-05,0.00040769577026365,0.991943359375,0.0004835128784179,0.00017073750495909238,0.0006598234176635001,0.0021908283233642,0.00023871660232535,0.00030839443206785,0.0002341270446776961,0.00037610530853265,0.00042355060577391326,0.0010471940040588,4,4
10fc5d07.jpg,,USB_Micro_B_W,10fc5d07_trim.jpg,0,12,12,0.00020307302474975117,0.00013315677642821954,2.4825334548950195e-05,0.00016000866889951036,0.003540724515914892,5.036592483520508e-05,0.00021213293075560586,0.00042566657066345215,0.0009540617465972776,6.84559345244998e-05,8.630752563472773e-05,0.00022888183593746796,0.99365234375,3.224611282348633e-05,0.00022867321968078613,12,12
113860f7.jpg,"[1263, 1661, 1566, 2066]",Lightning,,3,3,3,0.00012403726577757382,0.00041031837463375,9.086728096005937e-05,0.992431640625,0.00185060501098625,0.00031805038452145,0.00014308094978331503,0.0010170638561248467,0.0017618834972381154,5.0961971282958984e-05,6.48200511932373e-05,0.0010841488838195,0.00045546889305109997,0.00011017918586728809,0.0001197755336761416,3,3
114bd151.jpg,,USB_Type_A,114bd151_trim.jpg,2,7,7,0.00046336650848386173,0.00034677982330315,0.0001462697982788,0.00017368793487545,0.0004712343215942,0.00012117624282833438,4.228949546813965e-05,0.9970703125,0.0007352828979492,3.337860107421875e-05,2.3961067199707035e-05,0.00010642409324642871,4.172325134277344e-05,4.696846008300781e-05,0.00025570392608637656,7,7
1158e7e1.jpg,,USB_Type_C,1158e7e1_trim.jpg,2,8,8,0.0001190006732940205,5.27799129486084e-05,7.46548175811619e-05,0.00011214613914486035,0.0002771615982055,6.878376007075996e-05,3.120303153991699e-05,0.00016525387763976582,0.998779296875,1.8537044525146484e-05,2.3663043975830078e-05,3.886222839355469e-05,2.580881118774414e-05,7.629394531248124e-05,2.613663673400879e-05,8,8
11bc0410.jpg,"[1374, 1783, 1667, 2171]",USB_Micro_B,,1,4,4,0.00015053153038024276,0.0009154975414275685,0.00163996219635005,0.01563453674316405,0.97607421875,0.00015845894813533066,0.00011932849884032734,0.00021559000015257304,0.0031790733337401502,0.00031945109367369353,0.0001515448093414291,0.00012746453285213068,0.0008914470672607,0.00010466575622554414,0.00012162327766414628,4,4
11bde34a.jpg,,USB_Type_C,11bde34a_trim.jpg,3,8,8,0.00251770019531245,0.0016193389892578,0.0004898905754089,0.0040895938873291,0.08092498779296875,0.00031238794326780004,0.0006124377250671,0.0009992122650145999,0.893798828125,0.00161170959472655,0.00026527047157280003,0.0013012290000915215,0.0095844268798828,0.00165304541587825,0.0002659559249877,8,8
11d1ff4e.jpg,,DisplayPort,11d1ff4e_trim.jpg,2,14,14,0.0007142424583434621,0.0005725026130676,0.0002826452255248914,0.0002644360065459994,0.0026047229766845,9.629130363459981e-05,0.0007055401802062832,0.001075267791748,0.0012683868408203,0.0011132359504699332,0.00012251734733581074,0.00026935338973995,8.094310760493594e-05,0.0004352927207946574,0.990234375,14,14
11d59efd.jpg,"[354, 516, 986, 919]",USB_Mini,,3,1,1,0.00082528591156,0.925537109375,0.0003896355628966816,0.00480705499649045,0.0344429016113281,0.010234355926513672,0.0007812976837157953,0.0012071728706359501,0.01058626174926755,0.0002530217170715,0.0093908309936523,0.000441133975982652,0.00019004940986631425,0.0007380545139312713,0.00019833445549006856,1,1
11f8e31c.jpg,,USB_Type_C,11f8e31c_trim.jpg,1,8,8,0.0009512901306151937,0.00104334950447075,0.00032916665077204626,0.0053678154945373,0.06043982505798335,0.000194579362869258,0.00020384788513181564,0.00407630205154415,0.921142578125,0.0019474327564239127,0.00026899576187129257,0.0006519556045532039,0.002770245075225805,0.0001274049282073963,0.0003746151924133113,8,8
12004090.jpg,"[979, 1608, 1849, 2298]",USB_Micro_B_3.1,,0,9,9,0.00023058056831355,0.0001010894775390375,9.867548942565644e-05,0.00015610456466670002,0.00201225280761715,3.769993782043457e-05,7.727742195129395e-05,0.0006005764007568,0.00029426813125604996,0.99609375,2.676248550415039e-05,3.4242868423461914e-05,5.131959915161133e-05,3.096461296081543e-05,0.00011295080184932657,9,9
12051e99.jpg,,Lightning,12051e99_trim.jpg,0,3,3,2.0146369934082035e-05,0.00012528896331785272,3.299117088317871e-05,0.997314453125,0.0010898113250732001,6.69956207275e-05,3.731250762939453e-05,8.296966552730077e-05,0.00083601474761955,4.038214683532715e-05,2.4110078811645504e-05,0.00012484192848203222,1.6480684280395508e-05,2.250075340270996e-05,1.4662742614746094e-05,3,3
120e52d7.jpg,"[1080, 1545, 2036, 2009]",USB_Type_C,,1,8,8,0.0005719065666198,0.0007131099700926999,0.0009242296218872039,0.0187721252441406,0.01901149749755855,0.00041437149047849996,0.0009635388851165499,0.0040526390075682995,0.947998046875,0.0034165978431700997,0.00012370944023129787,0.0016010403633117001,0.0004647970199584,0.0005513429641723,0.0005466639995574513,8,8
120e90df.jpg,,USB_Micro_B,120e90df_trim.jpg,2,4,4,0.0010318160057067496,0.006963759660720825,0.000320225954055783,0.0021494626998901,0.93505859375,0.0005963146686553768,0.0007948875427246062,0.0165712833404541,0.03127306699752805,0.0028810799121856,0.00024130940437314629,0.001067042350769,7.164478302001953e-05,0.0008356571197509672,9.346008300778438e-05,4,4
1210e6c2.jpg,"[1207, 1034, 1476, 1463]",USB_Type_C,,4,8,4,0.00019660592079157833,0.002664566040039,0.001734703779220581,0.00117683410644525,0.3879241943359375,0.0004427433013915828,0.0008805096149444487,0.0006291568279266326,0.5958251953125,0.0005114674568176,0.0005619823932647518,0.00427424907684325,0.0003677606582641,0.0017297863960265864,0.0009911954402923116,4,8
12132cd6.jpg,,USB_Type_C,12132cd6_trim.jpg,0,8,8,0.0004025995731353588,0.00040185451507567893,0.00020006299018856112,0.0227413177490234,0.00111949443817135,0.00017231702804561134,4.616379737854004e-05,0.0018888115882873472,0.97265625,8.383393287658106e-05,1.7821788787841797e-05,0.00013208389282226094,7.516145706173124e-05,3.775954246520996e-05,4.4733285903930664e-05,8,8
1224bf20.jpg,"[1404, 2459, 1772, 2841]",USB_Micro_B,,0,4,4,0.0011915266513823999,0.00021916627883907148,0.00010222196578978672,0.0004395246505737,0.989013671875,0.00013804435729979805,0.00032937526702878984,0.0009081363677978001,0.0040032863616942995,0.0020572543144226,0.0002437829971313,0.0004012584686279,0.0002110004425048,0.00015273690223693848,0.0004974603652954,4,4
12269c79.jpg,"[627, 1029, 1566, 1600]",USB_Micro_B_3.1,,2,9,9,5.155801773071289e-05,3.153085708618164e-05,4.827976226806641e-06,0.00010329484939571329,0.00043618679046625,6.318092346191406e-06,1.0222196578979492e-05,6.076693534851074e-05,8.597970008849981e-05,0.9990234375,5.930662155151367e-06,2.6047229766845703e-05,3.287196159362793e-05,1.6033649444580078e-05,9.566545486450195e-06,9,9
123a999f.jpg,"[1089, 1593, 2070, 2589]",USB_Micro_B_3.1,,1,9,9,0.002283990383148168,0.0018129348754882374,0.001419037580490106,0.0016970038414001278,0.03647506237030025,0.00042292475700374043,0.0018972158432006773,0.00596427917480465,0.0183385610580444,0.92578125,0.0003852546215057217,0.0009257197380065762,0.001014173030853259,0.0006657540798186881,0.0010226368904113394,9,9
123ec568.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,1,8,8,0.0047492980957031,0.00202655792236325,0.0060434937477111565,0.0058990716934203494,0.0216884613037109,0.0027743577957153,0.00149875879287715,0.0046148300170898,0.943115234375,0.0018782019615173,0.00029069185256955,0.0008018016815185,0.0003919601440429,0.0026031732559203503,0.0015091896057128,8,8
124640bf.jpg,,Lightning,124640bf_trim.jpg,2,3,3,0.00060850381851195,0.0004332661628723,0.00022390484809873144,0.94189453125,0.0156276226043701,0.0008395314216613,0.01221948862075805,0.0031855702400207,0.00455248355865475,0.0032635629177093506,0.0005322396755218,0.0148045420646667,0.0008911192417144556,0.0007499754428863057,0.00026774406433104845,3,3
12484421.jpg,"[1089, 1593, 2069, 3043]",USB_Micro_B,,1,4,4,0.0002053380012512,0.00056934356689445,0.0007390975952148187,0.01023817062377925,0.982666015625,6.213784217834473e-05,0.0002293884754180877,0.00027269124984735,0.0035765171051025,0.00029408931732173826,0.00014221668243405037,0.0001583993434905912,0.00064432621002195,9.998679161067637e-05,0.00011080503463740859,4,4
124ccf03.jpg,"[333, 560, 732, 1182]",USB_Type_C,,1,8,8,0.00021052360534665546,0.0037934780120849002,0.00046789646148680237,0.0103828907012939,0.259796142578125,0.00141614675521845,0.0004963278770446339,0.0181601047515869,0.7001953125,0.0007435083389282195,0.0001345276832580254,0.0002936720848083262,0.0026522874832153,0.0009639263153076079,0.00010907649993896094,8,8
12775b03.jpg,"[1191, 2146, 2159, 3114]",USB_Mini,,0,1,1,0.0002055168151855,0.993408203125,3.212690353393555e-05,0.0023121833801268998,0.0012307167053222,8.55028629302834e-05,3.0517578125e-05,0.0009076595306396,0.0010435581207275,0.00010621547698972343,0.00014632940292357227,0.00017958879470820002,4.246830940246582e-05,0.0001718699932098334,6.592273712158203e-05,1,1
1277794b.jpg,"[350, 1082, 1675, 2215]",USB_Type_A,,3,7,7,0.00016689300537105,0.00075936317443845,0.00022357702255248321,0.00078666210174555,0.0032603740692138004,0.000352233648300124,0.00013455748558039706,0.988525390625,0.0014050006866455,0.0023880004882811997,0.00024467706680295,0.0007841587066649499,3.948807716369629e-05,9.348988533017676e-05,0.0006069540977478,7,7
12854f00.jpg,"[1114, 2318, 1981, 3185]",USB_Micro_B,,0,4,4,8.744001388547227e-05,0.003067374229431127,2.446770668029785e-05,0.00227785110473625,0.9921875,0.00017166137695309218,3.0934810638427734e-05,0.0003876984119415064,0.0010157227516174,0.00016894936561580098,0.0001318454742431625,0.00016799569129941544,0.00011715292930598926,8.612871170043945e-05,1.537799835205078e-05,4,4
128e7339.jpg,"[972, 1593, 1627, 2294]",USB_Type_C,,2,8,8,0.00021457672119136562,0.00010690093040461739,4.3720006942749023e-05,0.0001630783081054203,0.0009002685546874499,9.644031524654688e-05,0.00014230608940123457,0.00018382072448725,0.997802734375,5.4955482482910156e-05,7.769465446472168e-05,5.123019218444824e-05,0.00014543533325194998,3.656744956970215e-05,2.4884939193725586e-05,8,8
12b56c38.jpg,"[1046, 1500, 2159, 2690]",USB_Type_A,,0,7,7,0.0001220405101775713,0.0001395046710967764,6.29127025604248e-05,0.00023344159126281348,0.00106298923492425,5.272030830383301e-05,0.000134199857711758,0.9970703125,0.00042843818664545,0.0002302229404449213,6.842613220212402e-05,0.00012835860252377091,0.00011390447616576445,8.705258369445253e-05,0.00015899538993833574,7,7
12b637dd.jpg,,USB_Type_C,12b637dd_trim.jpg,3,8,8,0.0002439618110656,0.0008726119995117,9.867548942564785e-05,0.00031584501266475004,0.007337570190429649,0.00014972686767574024,5.778670310974121e-05,0.00180315971374505,0.987548828125,0.00033593177795404995,4.9680471420288086e-05,0.00029706954956050004,0.0004937648773192999,0.00023561716079708087,0.0001565515995025,8,8
12d060c3.jpg,"[1434, 1044, 2280, 1890]",USB_Type_B,,0,10,10,4.595518112182617e-05,0.00027537345886225,6.4849853515625e-05,0.0011959075927734,0.0021920204162597,0.00011187791824336017,0.0013269782066344501,0.0019259452819824002,0.0016393661499023,6.264448165891035e-05,0.990478515625,0.00037443637847895,6.490945816040039e-05,3.230571746826172e-05,9.331107139586973e-05,10,10
12e967ca.jpg,,Lightning,12e967ca_trim.jpg,4,3,3,2.8580427169799805e-05,0.0003137886524200158,0.000133097171783416,0.99072265625,0.0009061694145202,7.781386375425957e-05,8.723139762878301e-05,0.0005996525287627862,0.0027984976768493527,0.00012814998626708047,4.354119300842285e-05,0.0035872459411620504,2.646446228027344e-05,0.0002482831478118787,0.00029185414314265645,3,3
130790fe.jpg,,USB_Micro_B,130790fe_trim.jpg,4,4,4,0.0008064806461334104,0.006540298461914,0.00033986568450923045,0.00261259078979485,0.9794921875,0.0009428262710571039,0.0006957054138183001,0.0021564960479736003,0.0019154548645019,0.00055229663848875,0.0008205771446227499,0.0016549825668334501,0.0007189512252806999,0.00038230419158929996,0.00035148859024045,4,4
13105809.jpg,"[1162, 1848, 1995, 2681]",USB_Micro_B,,1,4,4,0.0064816474914550495,0.0038728713989257,0.00025320053100579996,0.006570816040039,0.921630859375,0.0027189254760741502,0.0006634593009948,0.00579929351806635,0.0033740997314453,0.0389127731323242,0.0004600882530212,0.001444935798645,0.00611829757690425,0.0008269250392913,0.0010287761688232,4,4
131b0c35.jpg,,USB_Type_C,131b0c35_trim.jpg,2,8,8,3.263354301452637e-05,0.00011742115020747305,2.327561378479004e-05,0.0013573169708251502,0.0006250143051147,6.860494613645645e-05,8.711218833918808e-05,6.812810897827148e-05,0.9970703125,2.7865171432495117e-05,3.0040740966796875e-05,4.106760025024414e-05,2.574920654296875e-05,0.0001491904258727707,3.7789344787597656e-05,8,8
1326c6c4.jpg,,Lightning_T,1326c6c4_trim.jpg,1,11,11,0.0007077753543853541,0.0005086362361907866,0.00015965104103085175,0.0025424659252166375,0.0030642449855804318,0.0019567906856536865,0.001076012849807708,0.001695334911346398,0.0050610303878783494,0.0011516809463500601,0.00036177039146423025,0.981201171875,3.135204315185547e-05,0.00028130412101742326,7.69793987273787e-05,11,11
132f6e90.jpg,"[1969, 812, 2385, 1202]",USB_Micro_B,,0,4,4,3.039836883544922e-05,3.325939178466797e-05,1.749396324157715e-05,0.0017201900482177,0.996337890625,4.166364669799805e-05,6.8247318267822266e-06,0.00011509656906125,0.0008692741394042937,0.0002678334712981787,6.237626075744629e-05,0.00029432773590083673,0.00014784932136533379,1.4871358871459961e-05,1.3679265975952148e-05,4,4
13671077.jpg,,USB_Type_A,13671077_trim.jpg,1,7,7,0.0010690689086913499,0.00109887123107905,0.0022806823253630998,0.00153946876525875,0.0022921562194824,0.00103929638862605,0.00041484832763665,0.98046875,0.0050582885742187,0.0009704232215881,0.000557005405426,0.0006021857261656999,0.000282227993011459,0.00017300248146055253,0.00230997800827025,7,7
137c149a.jpg,"[1478, 1253, 2324, 2099]",USB_Type_C,,1,8,8,0.0010492801666259499,0.0014834105968475092,0.00706416368484495,0.02194976806640625,0.03115367889404295,0.0020241141319274777,0.00160026550292965,0.0029043555259704,0.92138671875,0.00053042173385615,0.0009542107582092285,0.00072056055068965,0.0017595291137695,0.003941953182220434,0.001468062400817871,8,8
1390be8d.jpg,"[1269, 1906, 1763, 2314]",USB_Micro_B,,2,4,4,0.0004905462265014,0.001612901687622,7.030367851257324e-05,0.00911140441894525,0.975830078125,0.00032699108123775003,0.0005166530609130499,0.00607299804687495,0.00125432014465325,0.00016883015632624998,0.00098419189453125,0.00054323673248285,0.0010552108287811216,0.0017157793045043499,0.0002798438072204,4,4
13b3f39c.jpg,,USB_Micro_B,13b3f39c_trim.jpg,4,4,4,0.00016561150550838848,0.0012593567371368033,5.0693750381469727e-05,0.0005325675010680777,0.994873046875,0.0014040470123290766,0.00016611814498898632,0.0002529919147491314,0.0004878938198089318,4.8547983169555664e-05,7.38501548766621e-05,0.0002698004245757791,0.0002030134201049336,5.191564559936523e-05,6.717443466185274e-05,4,4
13be5b89.jpg,,Lightning,13be5b89_trim.jpg,1,3,3,0.00033080577850339997,0.00173008441925045,0.0002730190753936283,0.989013671875,0.00298500061035155,7.185339927672051e-05,0.00038874149322505,0.0008320808410644,0.0029449462890624497,0.0001763999462127,0.0001524090766906289,0.00046825408935545,0.00024902820587155,0.00019115209579464998,0.00012883543968196425,3,3
13c9370b.jpg,"[1808, 1367, 2430, 2053]",USB_Type_C,,3,8,8,0.0019903182983398,0.0027070045471191,0.00852751731872555,0.0382699966430664,0.07283782958984375,0.0025081634521483998,0.00012865662574766074,0.0108699798583984,0.854248046875,0.0006365776062011,0.0006262660026549499,0.00417423248291015,0.00128531455993645,0.000775963068008379,0.00038462877273555,8,8
13d61412.jpg,,DisplayPort,13d61412_trim.jpg,4,14,14,0.002261519432067871,0.00114691257476805,0.00033557415008543046,0.0013969838619231803,0.00718688964843745,0.0002773106098174799,0.0036039352416991502,0.01075148582458495,0.0033893585205078,0.0016337335109710444,0.0005700588226318109,0.000639647245407067,0.0004625916481017785,0.0005433559417724453,0.9658203125,14,14
14063697.jpg,,USB_Type_A,14063697_trim.jpg,0,7,7,0.0030403137207031,0.002545356750488256,0.0002478659152984619,0.01190119981765745,0.0055172443389892,0.0005479454994201,0.0010293424129485772,0.963623046875,0.00844562053680415,0.00018855929374693417,0.0001356303691863826,0.0013322234153747001,0.00035777688026423533,0.0003202855587005459,0.0006085634231567,7,7
14252299.jpg,,USB_Micro_B,14252299_trim.jpg,0,4,4,0.0002314150333404,0.0002376437187194371,5.492568016052246e-05,0.00043141841888425,0.99560546875,0.00029301643371580004,0.0010164678096771,0.00019645690917965001,0.00028890371322625,0.0007040202617644999,0.00019252300262446876,0.00034153461456295,0.00028407573699945003,4.4852495193481445e-05,0.00010544061660765273,4,4
142e477c.jpg,"[1146, 1820, 1666, 2219]",USB_Micro_B,,0,4,4,0.00014105439186093925,0.00033700466156000005,4.64320182800293e-05,0.00110244750976555,0.9951171875,0.00015747547149655742,0.0001292526721953912,0.00102180242538445,0.0009376406669616,0.00012212991714472695,0.00016930699348445723,0.0001442432403564,0.00021022558212279647,0.00034987926483154297,1.5407800674438477e-05,4,4
14326baf.jpg,,USB_Type_C,14326baf_trim.jpg,2,8,8,0.00052171945571895,0.00049555301666255,0.00014114379882811681,0.00026035308837885,0.0030934810638426997,0.00011530518531796426,0.00019904971122735,0.0216274261474609,0.9716796875,0.00031679868698115,7.519125938415527e-05,0.00028192996978754843,0.0001820027828216459,0.00036621093749995,0.0004835426807403,8,8
143cf2c3.jpg,"[637, 1175, 1684, 1841]",USB_Micro_B_3.1,,0,9,9,0.0017867088317870502,0.0018254518508910998,0.000359803438186633,0.00032645463943480003,0.0021238327026366502,0.0017582178115844,0.0025453567504882,0.00238990783691405,0.0009164810180664,0.96533203125,0.0063953399658203,0.0082550048828125,0.00028651952743525,0.0004405975341796,0.00516688823699945,9,9
146c09db.jpg,,USB_Micro_B,146c09db_trim.jpg,1,4,4,0.00111699104309075,0.0022845268249511,0.0010191202163696,0.02761459350585935,0.948974609375,0.00036686658859249997,0.00048923492431635,0.0032601356506347,0.00960922241210935,0.0022323131561279,0.00042653083801265,0.00043714046478265,0.000795841217041,0.0007343292236327499,0.00063431262969965,4,4
14a79e51.jpg,,USB_Type_A,14a79e51_trim.jpg,1,7,7,0.0005372166633605926,0.0004951357841491,0.00024554133415220997,0.0018558502197265,0.0005666017532348,0.0010436773300169999,8.207559585566406e-05,0.990478515625,0.0007939934730528999,0.0003841519355773676,0.0002064108848571,0.0002685487270355162,0.00011780858039855488,0.0002865493297576764,0.002666741609573339,7,7
14c54242.jpg,,HDMI,14c54242_trim.jpg,3,0,0,0.99169921875,0.0007815361022949,0.00012117624282832344,0.0007381439208984,0.00147867202758785,0.000659704208374,0.0007057189941406001,0.0007221698760986,0.0009257793426513,0.0004559755325317,7.724761962890625e-05,0.0005016028881072716,0.00065636634826655,8.335709571833809e-05,0.00054275989532465,0,0
14d50a4d.jpg,"[1700, 1941, 2313, 2564]",USB_Micro_B_W,,1,12,4,0.0109894275665283,0.0100908279418945,0.00256845355033872,0.005065441131591772,0.4498291015625,0.00271826982498165,0.0010662078857421,0.00878137350082395,0.0353121757507324,0.0018162131309509028,0.00114443898200985,0.0020861029624938713,0.466552734375,0.0011918544769286671,0.00088378787040705,4,12
