filename,Xmin_Ymin_Xmax_Ymax,class,filename_trim,fold,target
386e8a0e.jpg,"[1151, 1797, 1409, 2149]",USB_Type_A,,1,7
66c2d265.jpg,"[1026, 2188, 1872, 3034]",USB_Type_A,,4,7
ed73cc77.jpg,"[1483, 1875, 1891, 2135]",USB_Type_A,,4,7
a306c73f.jpg,"[1415, 2203, 1757, 2432]",Mini_DisplayPort,,3,5
2fcff7dd.jpg,"[740, 1484, 1997, 2705]",USB_Type_C,,3,8
a6b1d0cc.jpg,"[1181, 1933, 1810, 2225]",USB_Type_C,,3,8
880c2fc0.jpg,"[1310, 2439, 1855, 2825]",Lightning,,0,3
deabeb97.jpg,"[808, 2018, 2393, 3339]",USB_Type_C,,3,8
06954b8a.jpg,"[1089, 1593, 2468, 2518]",USB_Micro_B,,2,4
d11aa36e.jpg,"[1146, 855, 2236, 1739]",Lightning_T,,3,11
faa3719c.jpg,"[1495, 2073, 1822, 2249]",USB_Micro_B,,4,4
0bb298c1.jpg,"[1089, 1593, 2312, 3074]",Mini_DisplayPort,,0,5
816d797f.jpg,"[987, 1452, 1833, 2298]",Lightning_T,,2,11
3ed23197.jpg,"[877, 1703, 1723, 2549]",HDMI,,1,0
6c2240d2.jpg,"[409, 787, 998, 1241]",USB_Type_C,,2,8
d5aa5e4a.jpg,"[644, 2389, 1211, 2568]",USB_Micro_B_3.1,,3,9
352a4f75.jpg,"[1224, 2185, 1829, 2570]",USB_Type_A,,0,7
1a5e8c1f.jpg,"[872, 2081, 1529, 2822]",RJ_45,,0,6
cc1acd99.jpg,"[1398, 1992, 2393, 3066]",RJ_45,,2,6
38177ec3.jpg,"[1449, 1898, 1810, 2094]",USB_Mini,,0,1
b9cd8a5c.jpg,"[757, 2061, 1448, 2626]",USB_Type_A,,1,7
a78105d5.jpg,"[1089, 1593, 2077, 2695]",USB_Micro_B,,4,4
8bba5b9b.jpg,"[1140, 1412, 2615, 2380]",RJ_45,,0,6
93de0089.jpg,"[1116, 1334, 2339, 2157]",VGA,,3,13
5240ab05.jpg,"[704, 1749, 1541, 2292]",Mini_DisplayPort,,1,5
51283fa3.jpg,"[866, 2191, 2200, 3273]",RJ_45,,3,6
179ba901.jpg,"[1630, 1811, 2146, 2306]",USB_Mini,,3,1
7df49978.jpg,"[1272, 2405, 1591, 2845]",Lightning,,0,3
b698b9bc.jpg,"[697, 1297, 1071, 1584]",USB_Micro_B,,2,4
afc29d7e.jpg,"[958, 1761, 1649, 2197]",USB_Micro_B_3.1,,2,9
311d0906.jpg,"[561, 1714, 1595, 2393]",USB_Micro_B_3.1,,1,9
cb54dc2b.jpg,"[795, 1725, 1276, 2019]",USB_Type_C,,3,8
77104970.jpg,"[1047, 2297, 1371, 2725]",USB_Micro_B,,1,4
fb3e2c00.jpg,"[1355, 1593, 1723, 1726]",USB_Micro_B,,2,4
cba8e625.jpg,"[1571, 1985, 1981, 2229]",USB_Type_C,,0,8
ea4bdbc1.jpg,"[1426, 2439, 1760, 2979]",USB_Micro_B,,2,4
d54f809b.jpg,"[979, 1005, 1951, 1844]",Lightning,,4,3
fdb99f39.jpg,"[1371, 2000, 1739, 2235]",USB_Micro_B,,0,4
db2c44ae.jpg,"[650, 1624, 1898, 2834]",USB_Mini,,3,1
485419d8.jpg,"[771, 1593, 2174, 2424]",Dock,,3,2
43a0298e.jpg,"[1044, 2049, 2235, 3177]",USB_Type_A,,2,7
584f7198.jpg,"[1336, 1710, 1822, 2078]",USB_Micro_B,,1,4
23f08458.jpg,"[534, 1429, 1626, 2514]",USB_Type_A,,0,7
72abacb0.jpg,"[1089, 2331, 1999, 2766]",Lightning,,4,3
e8f1133b.jpg,"[1232, 1851, 2065, 2684]",USB_Mini,,4,1
67175aa0.jpg,"[668, 1475, 2094, 2536]",USB_Type_A,,1,7
023998ba.jpg,"[1089, 1593, 1935, 2439]",Lightning_T,,4,11
cdf23ba9.jpg,"[638, 1570, 1897, 2803]",USB_Type_A,,4,7
34451041.jpg,"[1169, 2356, 2709, 3333]",RJ_45,,3,6
f47dc630.jpg,"[1344, 1820, 1728, 2149]",USB_Micro_B,,2,4
00a4d448.jpg,"[419, 1521, 1198, 1979]",HDMI,,1,0
1d00ce38.jpg,"[1190, 2261, 1452, 2650]",USB_Micro_B,,0,4
ef3a964d.jpg,"[847, 1119, 1920, 2265]",USB_Micro_B,,1,4
944c8e8a.jpg,"[690, 1542, 1907, 2785]",HDMI,,3,0
04db56ea.jpg,"[956, 1499, 1802, 2345]",USB_Type_C,,2,8
0a2341af.jpg,"[1344, 1859, 1736, 2071]",USB_Mini,,0,1
b23826ec.jpg,"[697, 1200, 1592, 1847]",USB_Micro_B_3.1,,4,9
2e27bb07.jpg,"[808, 1443, 1393, 1833]",USB_Type_C,,2,8
fba37ae0.jpg,"[1344, 1927, 1644, 2070]",Lightning,,2,3
a0646536.jpg,"[1084, 1577, 2537, 2768]",RJ_45,,2,6
e7bf10c4.jpg,"[1210, 1848, 1574, 2183]",Lightning,,0,3
d61432d1.jpg,"[831, 1307, 1460, 1723]",USB_Type_C,,3,8
a24cc8ec.jpg,"[1199, 1828, 1779, 2126]",USB_Micro_B_3.1,,4,9
2fbf3173.jpg,"[1018, 1264, 1864, 2110]",USB_Micro_B,,4,4
896b4b3c.jpg,"[1257, 2179, 1633, 2328]",USB_Micro_B,,0,4
c62b377f.jpg,"[727, 1682, 1193, 2073]",USB_Micro_B_W,,1,12
9c55b07c.jpg,"[1245, 1777, 1743, 2112]",USB_Type_C,,2,8
2086aa95.jpg,"[712, 1258, 2159, 2318]",USB_Type_B,,3,10
10f6b6ad.jpg,"[1625, 1463, 2181, 1895]",USB_Micro_B,,1,4
ef98552e.jpg,"[670, 1648, 2065, 2071]",Dock,,3,2
30ca4f2a.jpg,"[1404, 1736, 2092, 2512]",Dock,,0,2
bd27d7b3.jpg,"[1244, 1820, 2212, 2788]",USB_Mini,,3,1
7df0c14c.jpg,"[1087, 1473, 1515, 1733]",USB_Type_B,,2,10
0718b518.jpg,"[1423, 797, 2630, 1698]",USB_Type_C,,4,8
a4324d88.jpg,"[1538, 2430, 1788, 2637]",USB_Type_C,,0,8
cf8b0297.jpg,"[1429, 1521, 1881, 1997]",USB_Micro_B,,2,4
5c499d71.jpg,"[954, 1770, 1637, 2084]",USB_Micro_B_3.1,,0,9
5dd82339.jpg,"[1192, 1850, 1557, 2267]",USB_Type_A,,4,7
69e938f0.jpg,"[920, 1624, 1586, 2345]",USB_Type_B,,3,10
f06436fb.jpg,"[1268, 2329, 1613, 2734]",USB_Micro_B,,0,4
be6adc2d.jpg,"[398, 719, 712, 981]",USB_Micro_B,,2,4
b99c24b3.jpg,"[1380, 1915, 1714, 2248]",USB_Type_B,,0,10
a49e54e5.jpg,"[935, 1609, 1234, 1997]",USB_Type_C,,1,8
cf7dee34.jpg,"[822, 2087, 2037, 2886]",USB_Type_C,,1,8
e950edf0.jpg,"[810, 1855, 2524, 3127]",USB_Type_A,,4,7
1d06ea55.jpg,"[258, 1253, 1561, 2680]",USB_Micro_B,,0,4
94bcfe10.jpg,"[1289, 1209, 1689, 1679]",USB_Mini,,1,1
08ff3983.jpg,"[633, 1609, 1124, 1934]",USB_Micro_B,,1,4
32e0398a.jpg,"[1089, 1593, 2100, 2424]",HDMI,,0,0
01eab852.jpg,"[1288, 2101, 1580, 2537]",Lightning,,0,3
7ddc7374.jpg,"[1136, 1726, 1982, 2572]",HDMI,,0,0
ab6bb458.jpg,"[1355, 1789, 1794, 2126]",USB_Micro_B,,4,4
a01939fb.jpg,"[903, 1875, 1970, 2922]",RJ_45,,4,6
4d57a451.jpg,"[1114, 2318, 1656, 2956]",USB_Micro_B,,3,4
ccd5e4c2.jpg,"[290, 642, 874, 1132]",USB_Type_A,,0,7
c7ff80d0.jpg,"[1230, 2019, 1669, 2420]",Lightning,,3,3
b8c090fa.jpg,"[1465, 1953, 1841, 2298]",USB_Type_B,,4,10
638353fa.jpg,"[1204, 2143, 1562, 2620]",USB_Micro_B,,1,4
476b7e33.jpg,"[1486, 1532, 1835, 1920]",USB_Micro_B_W,,1,12
b4a9c08c.jpg,"[1244, 1185, 2278, 2044]",RJ_45,,2,6
ec9b8e7a.jpg,"[1278, 2023, 1889, 2506]",USB_Type_C,,0,8
d9c15548.jpg,"[1286, 2331, 1980, 2777]",USB_Type_C,,4,8
c1e40f7d.jpg,"[474, 861, 1897, 2334]",USB_Type_A,,4,7
0a1954a4.jpg,"[1514, 1614, 2842, 2711]",RJ_45,,0,6
2e219559.jpg,"[1441, 2525, 2037, 2940]",USB_Type_C,,1,8
12004090.jpg,"[979, 1608, 1849, 2298]",USB_Micro_B_3.1,,0,9
f462d26a.jpg,"[1858, 3313, 2505, 3659]",USB_Type_C,,4,8
098a1cf1.jpg,"[1199, 1538, 2045, 2384]",USB_Type_A,,2,7
7482283e.jpg,"[1685, 1171, 2428, 1762]",USB_Mini,,2,1
f0ce886c.jpg,"[1402, 2118, 2248, 2964]",USB_Micro_B_3.1,,2,9
5cb58b24.jpg,"[1579, 1718, 2488, 2079]",USB_Type_A,,0,7
2b5f8c08.jpg,"[742, 1782, 1098, 2148]",USB_Type_C,,0,8
7ffc04e5.jpg,"[1046, 1270, 1687, 1975]",USB_Micro_B,,1,4
527fda15.jpg,"[1226, 2361, 1728, 2651]",USB_Type_A,,1,7
335a0d34.jpg,"[291, 689, 438, 863]",Mini_DisplayPort,,0,5
12b56c38.jpg,"[1046, 1500, 2159, 2690]",USB_Type_A,,0,7
77c929f8.jpg,"[1151, 1710, 1872, 2423]",Lightning,,2,3
3457320a.jpg,"[1089, 1593, 1935, 2439]",USB_Micro_B,,4,4
dcda1128.jpg,"[994, 2383, 1364, 2643]",Mini_DisplayPort,,3,5
7c1b5e20.jpg,"[629, 1946, 873, 2081]",USB_Mini,,4,1
80aa9e4f.jpg,"[1336, 2084, 2022, 2968]",USB_Micro_B,,1,4
36ed0cb8.jpg,"[1217, 2384, 1758, 2613]",USB_Type_A,,1,7
f615d968.jpg,"[1232, 1255, 1559, 1694]",Lightning,,1,3
5d10801e.jpg,"[1081, 1319, 1802, 1727]",USB_Type_A,,1,7
275a8cd3.jpg,"[745, 1995, 1732, 2513]",USB_Type_A,,2,7
b9029367.jpg,"[1175, 1373, 2021, 2219]",USB_Micro_B,,3,4
44735af7.jpg,"[1307, 2012, 2314, 2556]",RJ_45,,2,6
8379c02e.jpg,"[1180, 2429, 2396, 3319]",RJ_45,,0,6
4570ac99.jpg,"[882, 1289, 1368, 1883]",USB_Micro_B,,4,4
aac67e65.jpg,"[1265, 2087, 1594, 2416]",USB_Micro_B,,4,4
9199d9e5.jpg,"[1209, 1802, 1805, 2551]",USB_Type_A,,0,7
9b6dc423.jpg,"[975, 2282, 2151, 2752]",Dock,,2,2
3b5ec9aa.jpg,"[1183, 1789, 2029, 2635]",USB_Micro_B,,2,4
3b12f5a9.jpg,"[1324, 1350, 1700, 1593]",USB_Mini,,2,1
43871a4e.jpg,"[1306, 3037, 2069, 3324]",USB_Micro_B,,2,4
99f32aaf.jpg,"[1210, 1773, 2401, 2541]",RJ_45,,2,6
f8eebb16.jpg,"[1061, 1901, 1950, 2402]",USB_Type_A,,3,7
fd04adb4.jpg,"[1809, 2880, 2351, 3372]",Mini_DisplayPort,,1,5
4096d7e7.jpg,"[1089, 1593, 1744, 2439]",USB_Mini,,1,1
e68adee7.jpg,"[834, 2149, 1368, 2682]",USB_Type_C,,2,8
1edbc8c5.jpg,"[1533, 1697, 2823, 2968]",USB_Micro_B,,3,4
0f9c6877.jpg,"[1016, 940, 1460, 1864]",USB_Type_A,,0,7
390797e1.jpg,"[1347, 1491, 1849, 1969]",USB_Micro_B,,3,4
baac73fe.jpg,"[923, 1742, 1452, 2236]",USB_Mini,,0,1
31c78495.jpg,"[453, 1182, 1822, 2347]",Lightning_T,,3,11
6dab0778.jpg,"[1332, 1193, 1843, 1539]",USB_Micro_B,,0,4
ca5bdc32.jpg,"[1596, 3000, 2161, 3305]",USB_Micro_B,,0,4
abc1ff38.jpg,"[221, 292, 315, 409]",USB_Micro_B,,0,4
6bc6b0f5.jpg,"[1336, 1938, 1986, 2510]",USB_Micro_B,,4,4
fc007017.jpg,"[745, 1228, 1071, 1466]",USB_Micro_B,,0,4
b914d613.jpg,"[1355, 2290, 1998, 2439]",USB_Micro_B_3.1,,3,9
b2327bdf.jpg,"[1188, 2452, 1509, 2752]",USB_Micro_B,,2,4
063c7e26.jpg,"[1015, 1739, 1555, 2236]",USB_Type_B,,0,10
2fad7ac7.jpg,"[529, 1268, 758, 1479]",Mini_DisplayPort,,0,5
00f7f5c2.jpg,"[614, 1803, 1477, 2488]",USB_Micro_B_3.1,,1,9
02710fc9.jpg,"[909, 1530, 1755, 2376]",DisplayPort,,2,14
6aa8f879.jpg,"[1250, 1921, 1972, 2457]",USB_Micro_B,,4,4
f99b90e1.jpg,"[956, 1718, 1740, 2180]",USB_Micro_B_3.1,,4,9
2a0400a5.jpg,"[1257, 2047, 1704, 2423]",USB_Micro_B,,2,4
d4cd013f.jpg,"[1266, 1927, 1647, 2192]",USB_Type_C,,3,8
64502fba.jpg,"[1134, 1946, 1651, 2191]",USB_Type_C,,2,8
5008a184.jpg,"[1371, 2110, 1998, 2792]",RJ_45,,4,6
45b120bb.jpg,"[1296, 1735, 1648, 2217]",USB_Type_C,,2,8
ed4f9ab5.jpg,"[1011, 1820, 1857, 2666]",USB_Micro_B,,4,4
2c523300.jpg,"[1018, 2164, 1355, 2454]",Lightning_T,,1,11
2bfb26d1.jpg,"[1208, 1308, 2054, 2154]",USB_Micro_B,,0,4
93ec5f03.jpg,"[1089, 1593, 1935, 2439]",USB_Type_A,,0,7
29c28643.jpg,"[1086, 2179, 1392, 2643]",Lightning,,3,3
0eadf1d5.jpg,"[1414, 1797, 1908, 2651]",USB_Mini,,0,1
9ff84766.jpg,"[955, 1374, 1883, 2416]",USB_Type_C,,4,8
9eb06127.jpg,"[911, 1323, 1757, 2169]",USB_Micro_B,,1,4
717c7a23.jpg,"[1512, 2008, 2061, 2588]",USB_Type_B,,2,10
9f22a07e.jpg,"[1542, 1490, 2459, 2086]",RJ_45,,1,6
1c8c47be.jpg,"[907, 1262, 1530, 2010]",USB_Type_A,,4,7
fd715333.jpg,"[1202, 1969, 1833, 2377]",USB_Type_C,,1,8
8c869921.jpg,"[778, 1618, 1383, 2223]",USB_Micro_B,,3,4
5354c67c.jpg,"[1282, 1571, 2645, 2732]",USB_Type_A,,4,7
3320051c.jpg,"[1059, 1348, 1805, 1863]",USB_Micro_B_3.1,,3,9
c1840a58.jpg,"[1335, 1952, 1754, 2236]",USB_Mini,,1,1
eac9815a.jpg,"[1369, 1442, 1712, 1874]",USB_Mini,,1,1
c4ed3cb2.jpg,"[1246, 906, 2086, 1746]",USB_Micro_B,,3,4
d26fc733.jpg,"[1284, 1700, 1727, 2176]",USB_Mini,,2,1
cfe0815a.jpg,"[1347, 2455, 1755, 2706]",Lightning,,0,3
28de56db.jpg,"[1347, 2306, 1700, 2478]",USB_Micro_B_3.1,,0,9
9a47f769.jpg,"[1089, 1593, 1935, 2439]",USB_Mini,,1,1
9fa4354c.jpg,"[1515, 1962, 2411, 2579]",RJ_45,,1,6
7bf0aff6.jpg,"[1089, 1593, 1481, 1993]",USB_Type_C,,4,8
91e631b2.jpg,"[1183, 1812, 2069, 2658]",USB_Micro_B,,4,4
44489ca1.jpg,"[1006, 2318, 1284, 2716]",USB_Micro_B,,3,4
d6f9272a.jpg,"[1191, 1820, 2147, 2666]",USB_Micro_B_3.1,,4,9
5abc1ce2.jpg,"[1089, 1593, 1935, 2439]",USB_Type_A,,0,7
67863833.jpg,"[1471, 2050, 2572, 3015]",RJ_45,,3,6
d705884a.jpg,"[1219, 2091, 1673, 2507]",USB_Micro_B,,4,4
809fe50c.jpg,"[1272, 2429, 1586, 2861]",Lightning,,1,3
76f30eda.jpg,"[535, 982, 1509, 2018]",USB_Type_A,,1,7
a0f699e0.jpg,"[1281, 1797, 1978, 2714]",USB_Micro_B,,0,4
d52640dd.jpg,"[1081, 1640, 1622, 2471]",USB_Micro_B,,4,4
cff5ce09.jpg,"[1289, 2001, 1730, 2501]",USB_Mini,,1,1
daa32eaf.jpg,"[1089, 1593, 2212, 2390]",USB_Mini,,3,1
678f2f24.jpg,"[916, 1750, 1762, 2596]",USB_Micro_B,,1,4
65ab7492.jpg,"[906, 1637, 1194, 1997]",USB_Type_C,,1,8
2344965e.jpg,"[1219, 1758, 1927, 2218]",USB_Mini,,0,1
c864021c.jpg,"[1128, 2118, 2045, 2580]",USB_Micro_B_3.1,,1,9
66414f7e.jpg,"[613, 1660, 1280, 1954]",USB_Type_C,,4,8
8b013b1b.jpg,"[1356, 1564, 2754, 2672]",USB_Type_A,,2,7
0ebd1723.jpg,"[992, 1532, 1758, 2298]",USB_Type_C,,2,8
af2aef70.jpg,"[678, 1164, 1310, 1417]",DisplayPort,,0,14
cb91409e.jpg,"[1089, 1593, 1945, 1943]",USB_Type_A,,4,7
dae89e11.jpg,"[1089, 1593, 1951, 2863]",RJ_45,,3,6
b711ed9b.jpg,"[1162, 1740, 1747, 2238]",USB_Micro_B_3.1,,3,9
ffa8175d.jpg,"[1281, 1848, 1716, 2169]",USB_Micro_B,,1,4
6bcc05d4.jpg,"[1226, 1906, 1579, 2180]",USB_Micro_B,,1,4
b3ce9f40.jpg,"[1002, 1901, 1365, 2090]",USB_Micro_B,,1,4
5f9e3d4a.jpg,"[815, 2377, 1097, 2745]",USB_Mini,,0,1
ecdf4065.jpg,"[787, 1881, 1170, 2083]",USB_Micro_B,,1,4
5243263d.jpg,"[1371, 2588, 2006, 2933]",USB_Micro_B_3.1,,2,9
739dbef6.jpg,"[1089, 2094, 1559, 2376]",USB_Micro_B,,4,4
b978553d.jpg,"[98, 504, 742, 986]",USB_Micro_B,,3,4
670a7f46.jpg,"[1073, 2259, 1575, 2478]",USB_Micro_B,,1,4
5c538893.jpg,"[1347, 1812, 2193, 2658]",Mini_DisplayPort,,3,5
acfb1058.jpg,"[1618, 778, 2342, 1463]",USB_Micro_B,,3,4
84961ee2.jpg,"[968, 2304, 1311, 2546]",USB_Mini,,1,1
37c39c93.jpg,"[1406, 1648, 1810, 1883]",USB_Micro_B,,0,4
461b2e36.jpg,"[303, 821, 792, 1318]",USB_Type_A,,1,7
9578b0e4.jpg,"[885, 1718, 1731, 2564]",USB_Micro_B,,1,4
f6563999.jpg,"[1112, 1648, 1715, 2494]",USB_Micro_B_3.1,,0,9
60954620.jpg,"[544, 2130, 1870, 3365]",Lightning,,2,3
514070b1.jpg,"[1424, 715, 1603, 979]",USB_Micro_B,,1,4
32cf64b0.jpg,"[1114, 2318, 1981, 3185]",USB_Type_C,,2,8
ff49a4f6.jpg,"[972, 1924, 1794, 2746]",USB_Type_C,,3,8
d09827d9.jpg,"[1289, 1554, 2214, 3074]",RJ_45,,0,6
f038ba9c.jpg,"[1242, 1765, 1720, 2306]",Lightning,,1,3
ddd180a4.jpg,"[1261, 671, 2117, 1396]",USB_Type_A,,1,7
27bc6c51.jpg,"[1132, 2579, 1634, 3073]",RJ_45,,3,6
c4ea686f.jpg,"[1512, 2329, 1989, 2752]",USB_Type_B,,2,10
c21c1a4d.jpg,"[895, 1846, 2464, 2833]",Lightning_T,,0,11
1d8af0e8.jpg,"[1089, 1593, 1771, 2126]",USB_Mini,,2,1
9483ae07.jpg,"[2147, 1309, 2496, 2063]",USB_Type_A,,2,7
b46d9a5f.jpg,"[1089, 1977, 1638, 2330]",USB_Micro_B,,0,4
b0efc797.jpg,"[1526, 2726, 2530, 3211]",USB_Type_C,,3,8
ad50671d.jpg,"[970, 1742, 2037, 2810]",USB_Micro_B,,0,4
b2ca4c32.jpg,"[1128, 2627, 2327, 3074]",Dock,,0,2
1f6ebd8f.jpg,"[1610, 2098, 2040, 2303]",USB_Micro_B,,3,4
fad763a2.jpg,"[1114, 2318, 1716, 2934]",USB_Type_B,,2,10
ebad9198.jpg,"[1347, 1593, 2076, 2604]",USB_Micro_B,,2,4
7dfbf4d2.jpg,"[1198, 2047, 1662, 2396]",USB_Type_A,,0,7
fc71d51a.jpg,"[841, 2466, 1396, 2869]",Mini_DisplayPort,,4,5
9cd7e101.jpg,"[1291, 1672, 1767, 2158]",USB_Micro_B,,2,4
710a141a.jpg,"[859, 1079, 1889, 2094]",USB_Type_C,,1,8
6989c356.jpg,"[911, 797, 1648, 1370]",USB_Type_C,,1,8
b71e3f93.jpg,"[1696, 1468, 2550, 2027]",USB_Type_A,,3,7
76c9d565.jpg,"[1569, 2625, 2043, 3051]",USB_Type_C,,1,8
826aaa9d.jpg,"[1089, 1593, 1935, 2439]",USB_Type_A,,1,7
423460ba.jpg,"[557, 1236, 1664, 2091]",USB_Micro_B,,1,4
0d8be8cf.jpg,"[1047, 1545, 2101, 2483]",RJ_45,,3,6
3c2ffe67.jpg,"[1324, 1687, 1708, 1867]",USB_Mini,,4,1
2fac3940.jpg,"[662, 985, 898, 1105]",USB_Type_C,,2,8
3cb864a9.jpg,"[1080, 1580, 2106, 2658]",USB_Mini,,0,1
a78a64d5.jpg,"[1441, 1778, 1794, 2222]",USB_Micro_B,,4,4
87b4d74d.jpg,"[932, 1679, 1943, 2956]",USB_Type_A,,4,7
95d3a643.jpg,"[1082, 517, 2183, 1575]",USB_Type_A,,4,7
f1c903c7.jpg,"[1331, 530, 1960, 1167]",USB_Micro_B,,1,4
7780e013.jpg,"[1391, 2173, 1634, 2737]",USB_Micro_B,,0,4
ea9db7a9.jpg,"[1489, 1790, 1923, 2083]",USB_Type_C,,0,8
4a45ca6f.jpg,"[1633, 1726, 2127, 2181]",USB_Mini,,1,1
3900e2a1.jpg,"[844, 1552, 2030, 2069]",Dock,,4,2
17d30b9a.jpg,"[1042, 1734, 1551, 1946]",USB_Type_C,,2,8
d16c1a99.jpg,"[525, 1750, 2410, 2996]",USB_Micro_B,,0,4
8117b6a3.jpg,"[1217, 1721, 2063, 2567]",Lightning,,0,3
77f16846.jpg,"[728, 1679, 1465, 2753]",USB_Micro_B,,1,4
2794fbee.jpg,"[920, 1870, 1614, 2118]",Dock,,3,2
e07aa27b.jpg,"[1367, 1998, 1873, 2348]",Lightning,,0,3
9f18742a.jpg,"[1300, 1695, 1762, 2126]",USB_Mini,,1,1
739b312a.jpg,"[1510, 2032, 2577, 2958]",RJ_45,,4,6
d6b905bd.jpg,"[1124, 1870, 1530, 2113]",USB_Micro_B,,2,4
fb6a65a2.jpg,"[995, 1224, 1450, 1537]",USB_Micro_B,,4,4
75d0436e.jpg,"[1588, 2127, 2077, 2595]",RJ_45,,3,6
9f6df488.jpg,"[1472, 1798, 1908, 2242]",USB_Micro_B,,0,4
a176eeb3.jpg,"[1238, 2047, 1724, 2431]",Mini_DisplayPort,,3,5
85c7fe93.jpg,"[1015, 1952, 1861, 2798]",USB_Type_C,,4,8
dafb8655.jpg,"[1033, 1590, 2030, 2441]",USB_Type_A,,4,7
a288403a.jpg,"[307, 617, 939, 1029]",USB_Micro_B,,1,4
261dc1c0.jpg,"[1344, 2105, 1708, 2354]",USB_Type_A,,4,7
3aa176f8.jpg,"[637, 1437, 2041, 2517]",Lightning,,3,3
ecdac8c0.jpg,"[677, 1632, 2103, 2431]",VGA,,3,13
5e9c1dc3.jpg,"[389, 809, 691, 1111]",Lightning_T,,3,11
801bdad9.jpg,"[1255, 571, 2552, 1753]",Lightning,,3,3
a8e0c3c8.jpg,"[1592, 2460, 1912, 2831]",USB_Micro_B,,1,4
7cabc7e0.jpg,"[1089, 1593, 2257, 2526]",RJ_45,,4,6
bb24483b.jpg,"[1634, 1961, 1998, 2197]",USB_Type_A,,4,7
e03865e0.jpg,"[509, 1737, 2002, 3069]",USB_Type_C,,0,8
9f919160.jpg,"[1290, 1948, 2235, 2556]",RJ_45,,1,6
47c04d79.jpg,"[754, 1289, 1439, 1974]",Lightning,,3,3
c363831c.jpg,"[1089, 1593, 2351, 2980]",RJ_45,,2,6
77f1eef9.jpg,"[818, 1698, 1548, 1987]",Lightning,,1,3
5a63e07c.jpg,"[1401, 1936, 1715, 2359]",USB_Micro_B,,3,4
528bd0ed.jpg,"[1206, 2149, 1645, 2510]",USB_Mini,,2,1
1390be8d.jpg,"[1269, 1906, 1763, 2314]",USB_Micro_B,,2,4
96ab6152.jpg,"[417, 839, 581, 1044]",USB_Micro_B,,2,4
28821a62.jpg,"[1209, 1608, 1878, 2316]",USB_Micro_B,,2,4
754c0acf.jpg,"[1283, 2060, 2203, 2719]",USB_Type_A,,0,7
84d133d9.jpg,"[1253, 2134, 1864, 2518]",USB_Micro_B,,4,4
39e71545.jpg,"[1051, 1796, 1346, 1936]",USB_Micro_B,,0,4
4d378dec.jpg,"[842, 1509, 2098, 2718]",USB_Type_C,,3,8
955602bc.jpg,"[1018, 1898, 1864, 2744]",USB_Micro_B,,1,4
72b20930.jpg,"[870, 2090, 1689, 2872]",USB_Mini,,3,1
0e8b7a7f.jpg,"[1328, 1891, 1641, 2361]",Lightning,,3,3
40507347.jpg,"[1869, 1837, 2246, 2196]",Lightning,,4,3
f476ef22.jpg,"[1183, 2549, 2053, 3074]",USB_Micro_B_3.1,,3,9
6d2d1507.jpg,"[1079, 1711, 1604, 2130]",USB_Mini,,2,1
75a92952.jpg,"[1505, 2134, 1979, 2587]",RJ_45,,4,6
e17f6235.jpg,"[1512, 2173, 2021, 2518]",USB_Micro_B,,1,4
bd87645d.jpg,"[265, 673, 844, 1116]",USB_Type_A,,2,7
b4ece415.jpg,"[1089, 1593, 1935, 2439]",USB_Mini,,1,1
625a9c77.jpg,"[995, 1687, 2319, 2776]",USB_Micro_B_3.1,,0,9
c21ec564.jpg,"[1233, 2068, 1622, 2496]",USB_Mini,,4,1
1ae2f3fe.jpg,"[321, 801, 521, 1064]",Lightning_T,,2,11
d2e7c4f1.jpg,"[816, 2381, 2371, 4271]",Lightning,,2,3
21872bbd.jpg,"[1089, 1593, 1935, 2439]",Lightning_T,,3,11
6f516297.jpg,"[1257, 2000, 1641, 2423]",USB_Mini,,3,1
af276dd9.jpg,"[920, 1484, 1750, 2251]",USB_Micro_B,,2,4
f7a13fbd.jpg,"[1085, 1904, 1695, 2390]",USB_Type_A,,1,7
3c741496.jpg,"[1145, 2508, 1757, 3037]",USB_Micro_B,,4,4
4b9fd282.jpg,"[1073, 2079, 2084, 3074]",RJ_45,,4,6
3c8a2ab4.jpg,"[1061, 557, 2414, 1712]",Lightning_T,,3,11
f79aea40.jpg,"[980, 1917, 1491, 2457]",USB_Mini,,3,1
d8de98b4.jpg,"[750, 320, 1128, 742]",USB_Type_A,,4,7
3eaeaacc.jpg,"[389, 809, 691, 1111]",USB_Type_A,,4,7
8141b3b7.jpg,"[1089, 1593, 1935, 2439]",USB_Type_C,,4,8
620e9c1f.jpg,"[1089, 1593, 1935, 2439]",Lightning_T,,4,11
6220b303.jpg,"[1504, 2404, 2430, 2974]",RJ_45,,3,6
49a57aab.jpg,"[1097, 1573, 1478, 2052]",USB_Micro_B_3.1,,4,9
819460fd.jpg,"[1222, 1844, 2068, 2690]",USB_Micro_B,,4,4
e0058e47.jpg,"[620, 1427, 1466, 2273]",USB_Micro_B,,3,4
16d5164c.jpg,"[845, 1281, 2080, 2575]",USB_Type_B,,1,10
b698d86c.jpg,"[1036, 1256, 1680, 1942]",USB_Micro_B,,2,4
48e01905.jpg,"[735, 1739, 1782, 2367]",USB_Micro_B_3.1,,0,9
ee4f8781.jpg,"[1089, 1593, 2272, 2761]",USB_Type_A,,0,7
4db4da60.jpg,"[1515, 1865, 1857, 2316]",USB_Micro_B,,0,4
